doy.july1st,hour,temp,RH,total.radiation.umol.m2.s,co2.ppm,wind.m.s,swp,year
13,10,7.65,0.803333333,1289.717187,400,9.972222222,-0.01,2016
13,11,8.167766953,0.776666667,1420.158425,400,9.638888889,-0.01,2016
13,12,8.565063509,0.75,1420.158425,400,9.305555556,-0.01,2016
13,13,8.814814566,0.74,1289.717187,400,9.305555556,-0.01,2016
13,14,8.9,0.73,1037.456846,400,9.305555556,-0.01,2016
13,15,8.814814566,0.72,680.0517516,400,9.305555556,-0.01,2016
13,16,8.565063509,0.71,241.126295,400,7.740740741,-0.01,2016
13,17,8.167766953,0.7,0,400,6.175925926,-0.01,2016
13,18,7.65,0.69,0,400,4.611111111,-0.01,2016
13,19,7.047047613,0.75,0,400,4.777777778,-0.01,2016
13,20,6.4,0.81,0,400,4.944444444,-0.01,2016
13,21,5.752952387,0.78,0,400,4.111111111,-0.01,2016
13,22,5.15,0.78,0,400,4.111111111,-0.01,2016
13,23,4.632233047,0.78,0,400,4.111111111,-0.01,2016
14,0,-0.216248612,0.95,0,400,5.111111111,-0.01,2016
14,1,-0.800666084,0.92,0,400,5.805555556,-0.01,2016
14,2,-1,0.89,0,400,6.5,-0.01,2016
14,3,-0.800666084,0.86,0,400,7.194444444,-0.01,2016
14,4,-0.216248612,0.866666667,0,400,6.166666667,-0.01,2016
14,5,0.71342533,0.873333333,0,400,5.138888889,-0.01,2016
14,6,1.925,0.88,0,400,4.111111111,-0.01,2016
14,7,3.335908586,0.863333333,280.0154434,400,4.277777778,-0.01,2016
14,8,4.85,0.846666667,789.8979727,400,4.444444444,-0.01,2016
14,9,6.364091414,0.83,1205.219567,400,4.611111111,-0.01,2016
14,10,7.775,0.783333333,1498.423631,400,4.972222222,-0.01,2016
14,11,8.98657467,0.736666667,1650.056071,400,5.333333333,-0.01,2016
14,12,9.916248612,0.69,1650.056071,400,5.694444444,-0.01,2016
14,13,10.50066608,0.67,1498.423631,400,5.333333333,-0.01,2016
14,14,10.7,0.65,1205.219567,400,4.972222222,-0.01,2016
14,15,10.50066608,0.63,789.8979727,400,4.611111111,-0.01,2016
14,16,9.916248612,0.65,280.0154434,400,3.944444444,-0.01,2016
14,17,8.98657467,0.67,0,400,3.277777778,-0.01,2016
14,18,7.775,0.69,0,400,2.611111111,-0.01,2016
14,19,6.364091414,0.72,0,400,2.944444444,-0.01,2016
14,20,4.85,0.75,0,400,3.277777778,-0.01,2016
14,21,3.335908586,0.94,0,400,1.5,-0.01,2016
14,22,1.925,0.94,0,400,1.5,-0.01,2016
14,23,0.71342533,0.94,0,400,1.5,-0.01,2016
15,0,3.556475521,0.86,0,400,3.611111111,-0.01,2016
15,1,3.066963451,0.876666667,0,400,3.111111111,-0.01,2016
15,2,2.9,0.893333333,0,400,2.611111111,-0.01,2016
15,3,3.066963451,0.91,0,400,2.111111111,-0.01,2016
15,4,3.556475521,0.93,0,400,2.611111111,-0.01,2016
15,5,4.335176772,0.95,0,400,3.111111111,-0.01,2016
15,6,5.35,0.97,0,400,3.611111111,-0.01,2016
15,7,6.531786679,0.963333333,344.0195583,400,3.611111111,-0.01,2016
15,8,7.8,0.956666667,970.6604183,400,3.611111111,-0.01,2016
15,9,9.068213321,0.95,1481.26302,400,3.611111111,-0.01,2016
15,10,10.25,0.946666667,1841.816277,400,3.444444444,-0.01,2016
15,11,11.26482323,0.943333333,2028.303846,400,3.277777778,-0.01,2016
15,12,12.04352448,0.94,2028.303846,400,3.111111111,-0.01,2016
15,13,12.53303655,0.916666667,1841.816277,400,2.777777778,-0.01,2016
15,14,12.7,0.893333333,1481.26302,400,2.444444444,-0.01,2016
15,15,12.53303655,0.87,970.6604183,400,2.111111111,-0.01,2016
15,16,12.04352448,0.896666667,344.0195583,400,2.111111111,-0.01,2016
15,17,11.26482323,0.923333333,0,400,2.111111111,-0.01,2016
15,18,10.25,0.95,0,400,2.111111111,-0.01,2016
15,19,9.068213321,0.95,0,400,1.407407407,-0.01,2016
15,20,7.8,0.95,0,400,0.703703704,-0.01,2016
15,21,6.531786679,0.92,0,400,2.111111111,-0.01,2016
15,22,5.35,0.92,0,400,2.111111111,-0.01,2016
15,23,4.335176772,0.92,0,400,2.111111111,-0.01,2016
16,0,1.711508201,0.94,0,400,0.1,-0.01,2016
16,1,0.957260012,0.916666667,0,400,1.37037037,-0.01,2016
16,2,0.7,0.893333333,0,400,2.740740741,-0.01,2016
16,3,0.957260012,0.87,0,400,4.111111111,-0.01,2016
16,4,1.711508201,0.893333333,0,400,3.444444444,-0.01,2016
16,5,2.911343802,0.916666667,0,400,2.777777778,-0.01,2016
16,6,4.475,0.94,0,400,2.111111111,-0.01,2016
16,7,6.295916209,0.886666667,320.4506131,400,2.611111111,-0.01,2016
16,8,8.25,0.833333333,904.3654706,400,3.111111111,-0.01,2016
16,9,10.20408379,0.78,1380.324119,400,3.611111111,-0.01,2016
16,10,12.025,0.756666667,1716.495077,400,3.611111111,-0.01,2016
16,11,13.5886562,0.733333333,1890.395677,400,3.611111111,-0.01,2016
16,12,14.7884918,0.71,1890.395677,400,3.611111111,-0.01,2016
16,13,15.54273999,0.696666667,1716.495077,400,3.611111111,-0.01,2016
16,14,15.8,0.683333333,1380.324119,400,3.611111111,-0.01,2016
16,15,15.54273999,0.67,904.3654706,400,3.611111111,-0.01,2016
16,16,14.7884918,0.7,320.4506131,400,3.777777778,-0.01,2016
16,17,13.5886562,0.73,0,400,3.944444444,-0.01,2016
16,18,12.025,0.76,0,400,4.111111111,-0.01,2016
16,19,10.20408379,0.706666667,0,400,4.277777778,-0.01,2016
16,20,8.25,0.653333333,0,400,4.444444444,-0.01,2016
16,21,6.295916209,0.92,0,400,0.1,-0.01,2016
16,22,4.475,0.92,0,400,0.1,-0.01,2016
16,23,2.911343802,0.92,0,400,0.1,-0.01,2016
17,0,2.638303121,0.76,0,400,2.111111111,-0.01,2016
17,1,1.864074846,0.773333333,0,400,2.777777778,-0.01,2016
17,2,1.6,0.786666667,0,400,3.444444444,-0.01,2016
17,3,1.864074846,0.8,0,400,4.111111111,-0.01,2016
17,4,2.638303121,0.81,0,400,3.611111111,-0.01,2016
17,5,3.869922446,0.82,0,400,3.111111111,-0.01,2016
17,6,5.475,0.83,0,400,2.611111111,-0.01,2016
17,7,7.3441524,0.803333333,322.2141213,400,2.611111111,-0.01,2016
17,8,9.35,0.776666667,909.5562905,400,2.611111111,-0.01,2016
17,9,11.3558476,0.75,1388.485852,400,2.611111111,-0.01,2016
17,10,13.225,0.66,1726.839428,400,3.638888889,-0.01,2016
17,11,14.83007755,0.57,1901.894278,400,4.666666667,-0.01,2016
17,12,16.06169688,0.48,1901.894278,400,5.694444444,-0.01,2016
17,13,16.83592515,0.503333333,1726.839428,400,6.027777778,-0.01,2016
17,14,17.1,0.526666667,1388.485852,400,6.361111111,-0.01,2016
17,15,16.83592515,0.55,909.5562905,400,6.694444444,-0.01,2016
17,16,16.06169688,0.626666667,322.2141213,400,6,-0.01,2016
17,17,14.83007755,0.703333333,0,400,5.305555556,-0.01,2016
17,18,13.225,0.78,0,400,4.611111111,-0.01,2016
17,19,11.3558476,0.806666667,0,400,4.277777778,-0.01,2016
17,20,9.35,0.833333333,0,400,3.944444444,-0.01,2016
17,21,7.3441524,0.88,0,400,2.611111111,-0.01,2016
17,22,5.475,0.88,0,400,2.611111111,-0.01,2016
17,23,3.869922446,0.88,0,400,2.611111111,-0.01,2016
18,0,5.083751388,0.97,0,400,2.111111111,-0.01,2016
18,1,4.499333916,0.98,0,400,1.740740741,-0.01,2016
18,2,4.3,0.99,0,400,1.37037037,-0.01,2016
18,3,4.499333916,0.99,0,400,1,-0.01,2016
18,4,5.083751388,0.993333333,0,400,0.666666667,-0.01,2016
18,5,6.01342533,0.986666667,0,400,0.333333333,-0.01,2016
18,6,7.225,0.98,0,400,0.1,-0.01,2016
18,7,8.635908586,0.98,245.7414933,400,0.1,-0.01,2016
18,8,10.15,0.98,693.8555696,400,0.1,-0.01,2016
18,9,11.66409141,0.98,1059.395748,400,0.1,-0.01,2016
18,10,13.075,0.903333333,1317.708559,400,0.703703704,-0.01,2016
18,11,14.28657467,0.826666667,1451.372372,400,1.407407407,-0.01,2016
18,12,15.21624861,0.75,1451.372372,400,2.111111111,-0.01,2016
18,13,15.80066608,0.663333333,1317.708559,400,2.111111111,-0.01,2016
18,14,16,0.576666667,1059.395748,400,2.111111111,-0.01,2016
18,15,15.80066608,0.49,693.8555696,400,2.111111111,-0.01,2016
18,16,15.21624861,0.546666667,245.7414933,400,2.111111111,-0.01,2016
18,17,14.28657467,0.603333333,0,400,2.111111111,-0.01,2016
18,18,13.075,0.66,0,400,2.111111111,-0.01,2016
18,19,11.66409141,0.753333333,0,400,1.740740741,-0.01,2016
18,20,10.15,0.846666667,0,400,1.37037037,-0.01,2016
18,21,8.635908586,0.97,0,400,1.5,-0.01,2016
18,22,7.225,0.97,0,400,1.5,-0.01,2016
18,23,6.01342533,0.97,0,400,1.5,-0.01,2016
19,0,9.395706006,0.94,0,400,1.5,-0.01,2016
19,1,9.026074443,0.94,0,400,1,-0.01,2016
19,2,8.9,0.94,0,400,0.5,-0.01,2016
19,3,9.026074443,0.94,0,400,0.1,-0.01,2016
19,4,9.395706006,0.916666667,0,400,0.703703704,-0.01,2016
19,5,9.98370491,0.893333333,0,400,1.407407407,-0.01,2016
19,6,10.75,0.87,0,400,2.111111111,-0.01,2016
19,7,11.64236953,0.846666667,155.8449249,400,1.407407407,-0.01,2016
19,8,12.6,0.823333333,440.1413883,400,0.703703704,-0.01,2016
19,9,13.55763047,0.8,672.1420889,400,0.1,-0.01,2016
19,10,14.45,0.723333333,836.1313127,400,1.203703704,-0.01,2016
19,11,15.21629509,0.646666667,921.0004395,400,2.407407407,-0.01,2016
19,12,15.80429399,0.57,921.0004395,400,3.611111111,-0.01,2016
19,13,16.17392556,0.54,836.1313127,400,3.111111111,-0.01,2016
19,14,16.3,0.51,672.1420889,400,2.611111111,-0.01,2016
19,15,16.17392556,0.48,440.1413883,400,2.111111111,-0.01,2016
19,16,15.80429399,0.56,155.8449249,400,1.407407407,-0.01,2016
19,17,15.21629509,0.64,0,400,0.703703704,-0.01,2016
19,18,14.45,0.72,0,400,0.1,-0.01,2016
19,19,13.55763047,0.78,0,400,0.703703704,-0.01,2016
19,20,12.6,0.84,0,400,1.407407407,-0.01,2016
19,21,11.64236953,0.93,0,400,2.611111111,-0.01,2016
19,22,10.75,0.93,0,400,2.611111111,-0.01,2016
19,23,9.98370491,0.93,0,400,2.611111111,-0.01,2016
20,0,12.33493649,0.93,0,400,3.111111111,-0.01,2016
20,1,12.08518543,0.923333333,0,400,2.944444444,-0.01,2016
20,2,12,0.916666667,0,400,2.777777778,-0.01,2016
20,3,12.08518543,0.91,0,400,2.611111111,-0.01,2016
20,4,12.33493649,0.88,0,400,2.944444444,-0.01,2016
20,5,12.73223305,0.85,0,400,3.277777778,-0.01,2016
20,6,13.25,0.82,0,400,3.611111111,-0.01,2016
20,7,13.85295239,0.786666667,160.8430452,400,3.777777778,-0.01,2016
20,8,14.5,0.753333333,454.3746934,400,3.944444444,-0.01,2016
20,9,15.14704761,0.72,694.009136,400,4.111111111,-0.01,2016
20,10,15.75,0.68,863.4405263,400,3.944444444,-0.01,2016
20,11,16.26776695,0.64,951.139961,400,3.777777778,-0.01,2016
20,12,16.66506351,0.6,951.139961,400,3.611111111,-0.01,2016
20,13,16.91481457,0.563333333,863.4405263,400,3.611111111,-0.01,2016
20,14,17,0.526666667,694.009136,400,3.611111111,-0.01,2016
20,15,16.91481457,0.49,454.3746934,400,3.611111111,-0.01,2016
20,16,16.66506351,0.543333333,160.8430452,400,3.611111111,-0.01,2016
20,17,16.26776695,0.596666667,0,400,3.611111111,-0.01,2016
20,18,15.75,0.65,0,400,3.611111111,-0.01,2016
20,19,15.14704761,0.67,0,400,3.277777778,-0.01,2016
20,20,14.5,0.69,0,400,2.944444444,-0.01,2016
20,21,13.85295239,0.99,0,400,1.5,-0.01,2016
20,22,13.25,0.99,0,400,1.5,-0.01,2016
20,23,12.73223305,0.99,0,400,1.5,-0.01,2016
21,0,7.989488223,0.77,0,400,5.111111111,-0.01,2016
21,1,7.549926364,0.813333333,0,400,4.277777778,-0.01,2016
21,2,7.4,0.856666667,0,400,3.444444444,-0.01,2016
21,3,7.549926364,0.9,0,400,2.611111111,-0.01,2016
21,4,7.989488223,0.883333333,0,400,2.777777778,-0.01,2016
21,5,8.688730163,0.866666667,0,400,2.944444444,-0.01,2016
21,6,9.6,0.85,0,400,3.111111111,-0.01,2016
21,7,10.6611962,0.816666667,185.1316682,400,3.277777778,-0.01,2016
21,8,11.8,0.783333333,523.1282434,400,3.444444444,-0.01,2016
21,9,12.9388038,0.75,799.178502,400,3.611111111,-0.01,2016
21,10,14,0.713333333,994.4122067,400,3.611111111,-0.01,2016
21,11,14.91126984,0.676666667,1095.483576,400,3.611111111,-0.01,2016
21,12,15.61051178,0.64,1095.483576,400,3.611111111,-0.01,2016
21,13,16.05007364,0.61,994.4122067,400,4.305555556,-0.01,2016
21,14,16.2,0.58,799.178502,400,5,-0.01,2016
21,15,16.05007364,0.55,523.1282434,400,5.694444444,-0.01,2016
21,16,15.61051178,0.59,185.1316682,400,4.5,-0.01,2016
21,17,14.91126984,0.63,0,400,3.305555556,-0.01,2016
21,18,14,0.67,0,400,2.111111111,-0.01,2016
21,19,12.9388038,0.696666667,0,400,2.777777778,-0.01,2016
21,20,11.8,0.723333333,0,400,3.444444444,-0.01,2016
21,21,10.6611962,0.97,0,400,2.611111111,-0.01,2016
21,22,9.6,0.97,0,400,2.611111111,-0.01,2016
21,23,8.688730163,0.97,0,400,2.611111111,-0.01,2016
22,0,11.03637933,0.79,0,400,4.611111111,-0.01,2016
22,1,10.56185233,0.733333333,0,400,3.777777778,-0.01,2016
22,2,10.4,0.676666667,0,400,2.944444444,-0.01,2016
22,3,10.56185233,0.62,0,400,2.111111111,-0.01,2016
22,4,11.03637933,0.666666667,0,400,2.777777778,-0.01,2016
22,5,11.79124279,0.713333333,0,400,3.444444444,-0.01,2016
22,6,12.775,0.76,0,400,4.111111111,-0.01,2016
22,7,13.92060954,0.826666667,115.6245111,400,2.740740741,-0.01,2016
22,8,15.15,0.893333333,326.8106699,400,1.37037037,-0.01,2016
22,9,16.37939046,0.96,499.3657987,400,0.1,-0.01,2016
22,10,17.525,0.953333333,621.4388606,400,2.064814815,-0.01,2016
22,11,18.50875721,0.946666667,684.6459127,400,4.12962963,-0.01,2016
22,12,19.26362067,0.94,684.6459127,400,6.194444444,-0.01,2016
22,13,19.73814767,0.93,621.4388606,400,5.333333333,-0.01,2016
22,14,19.9,0.92,499.3657987,400,4.472222222,-0.01,2016
22,15,19.73814767,0.91,326.8106699,400,3.611111111,-0.01,2016
22,16,19.26362067,0.93,115.6245111,400,3.111111111,-0.01,2016
22,17,18.50875721,0.95,0,400,2.611111111,-0.01,2016
22,18,17.525,0.97,0,400,2.111111111,-0.01,2016
22,19,16.37939046,0.966666667,0,400,2.277777778,-0.01,2016
22,20,15.15,0.963333333,0,400,2.444444444,-0.01,2016
22,21,13.92060954,0.77,0,400,4.611111111,-0.01,2016
22,22,12.775,0.77,0,400,4.611111111,-0.01,2016
22,23,11.79124279,0.77,0,400,4.611111111,-0.01,2016
23,0,7.354551733,0.96,0,400,2.111111111,-0.01,2016
23,1,7.16474093,0.97,0,400,2.277777778,-0.01,2016
23,2,7.1,0.98,0,400,2.444444444,-0.01,2016
23,3,7.16474093,0.99,0,400,2.611111111,-0.01,2016
23,4,7.354551733,0.983333333,0,400,1.740740741,-0.01,2016
23,5,7.656497116,0.976666667,0,400,0.87037037,-0.01,2016
23,6,8.05,0.97,0,400,0.1,-0.01,2016
23,7,8.508243814,0.956666667,257.8026614,400,0.703703704,-0.01,2016
23,8,9,0.943333333,728.8796002,400,1.407407407,-0.01,2016
23,9,9.491756186,0.93,1113.954989,400,2.111111111,-0.01,2016
23,10,9.95,0.84,1386.454877,400,2.111111111,-0.01,2016
23,11,10.34350288,0.75,1527.574122,400,2.111111111,-0.01,2016
23,12,10.64544827,0.66,1527.574122,400,2.111111111,-0.01,2016
23,13,10.83525907,0.573333333,1386.454877,400,2.111111111,-0.01,2016
23,14,10.9,0.486666667,1113.954989,400,2.111111111,-0.01,2016
23,15,10.83525907,0.4,728.8796002,400,2.111111111,-0.01,2016
23,16,10.64544827,0.496666667,257.8026614,400,1.407407407,-0.01,2016
23,17,10.34350288,0.593333333,0,400,0.703703704,-0.01,2016
23,18,9.95,0.69,0,400,0.1,-0.01,2016
23,19,9.491756186,0.76,0,400,0.1,-0.01,2016
23,20,9,0.83,0,400,0.1,-0.01,2016
23,21,8.508243814,0.77,0,400,3.611111111,-0.01,2016
23,22,8.05,0.77,0,400,3.611111111,-0.01,2016
23,23,7.656497116,0.77,0,400,3.611111111,-0.01,2016
24,0,-0.329646072,0.93,0,400,3.611111111,-0.01,2016
24,1,-0.904073501,0.95,0,400,3.277777778,-0.01,2016
24,2,-1.1,0.97,0,400,2.944444444,-0.01,2016
24,3,-0.904073501,0.99,0,400,2.611111111,-0.01,2016
24,4,-0.329646072,0.97,0,400,2.944444444,-0.01,2016
24,5,0.584136008,0.95,0,400,3.277777778,-0.01,2016
24,6,1.775,0.93,0,400,3.611111111,-0.01,2016
24,7,3.161790491,0.913333333,210.3655102,400,3.777777778,-0.01,2016
24,8,4.65,0.896666667,594.9331813,400,3.944444444,-0.01,2016
24,9,6.138209509,0.88,909.4349154,400,4.111111111,-0.01,2016
24,10,7.525,0.876666667,1132.060683,400,3.444444444,-0.01,2016
24,11,8.715863992,0.873333333,1247.37186,400,2.777777778,-0.01,2016
24,12,9.629646072,0.87,1247.37186,400,2.111111111,-0.01,2016
24,13,10.2040735,0.843333333,1132.060683,400,2.944444444,-0.01,2016
24,14,10.4,0.816666667,909.4349154,400,3.777777778,-0.01,2016
24,15,10.2040735,0.79,594.9331813,400,4.611111111,-0.01,2016
24,16,9.629646072,0.83,210.3655102,400,4.444444444,-0.01,2016
24,17,8.715863992,0.87,0,400,4.277777778,-0.01,2016
24,18,7.525,0.91,0,400,4.111111111,-0.01,2016
24,19,6.138209509,0.903333333,0,400,5.305555556,-0.01,2016
24,20,4.65,0.896666667,0,400,6.5,-0.01,2016
24,21,3.161790491,0.88,0,400,4.111111111,-0.01,2016
24,22,1.775,0.88,0,400,4.111111111,-0.01,2016
24,23,0.584136008,0.88,0,400,4.111111111,-0.01,2016
25,0,4.268911087,0.95,0,400,2.111111111,-0.01,2016
25,1,3.919259608,0.923333333,0,400,2.277777778,-0.01,2016
25,2,3.8,0.896666667,0,400,2.444444444,-0.01,2016
25,3,3.919259608,0.87,0,400,2.611111111,-0.01,2016
25,4,4.268911087,0.856666667,0,400,2.777777778,-0.01,2016
25,5,4.825126266,0.843333333,0,400,2.944444444,-0.01,2016
25,6,5.55,0.83,0,400,3.111111111,-0.01,2016
25,7,6.394133342,0.816666667,242.1946594,400,3.611111111,-0.01,2016
25,8,7.3,0.803333333,685.1514818,400,4.111111111,-0.01,2016
25,9,8.205866658,0.79,1047.572021,400,4.611111111,-0.01,2016
25,10,9.05,0.763333333,1304.197735,400,4.611111111,-0.01,2016
25,11,9.774873734,0.736666667,1437.143349,400,4.611111111,-0.01,2016
25,12,10.33108891,0.71,1437.143349,400,4.611111111,-0.01,2016
25,13,10.68074039,0.666666667,1304.197735,400,4.972222222,-0.01,2016
25,14,10.8,0.623333333,1047.572021,400,5.333333333,-0.01,2016
25,15,10.68074039,0.58,685.1514818,400,5.694444444,-0.01,2016
25,16,10.33108891,0.643333333,242.1946594,400,4.666666667,-0.01,2016
25,17,9.774873734,0.706666667,0,400,3.638888889,-0.01,2016
25,18,9.05,0.77,0,400,2.611111111,-0.01,2016
25,19,8.205866658,0.773333333,0,400,2.240740741,-0.01,2016
25,20,7.3,0.776666667,0,400,1.87037037,-0.01,2016
25,21,6.394133342,0.84,0,400,4.111111111,-0.01,2016
25,22,5.55,0.84,0,400,4.111111111,-0.01,2016
25,23,4.825126266,0.84,0,400,4.111111111,-0.01,2016
26,0,5.462212357,0.82,0,400,2.611111111,-0.01,2016
26,1,5.117555899,0.833333333,0,400,2.611111111,-0.01,2016
26,2,5,0.846666667,0,400,2.611111111,-0.01,2016
26,3,5.117555899,0.86,0,400,2.611111111,-0.01,2016
26,4,5.462212357,0.853333333,0,400,2.611111111,-0.01,2016
26,5,6.010481605,0.846666667,0,400,2.611111111,-0.01,2016
26,6,6.725,0.84,0,400,2.611111111,-0.01,2016
26,7,7.557074294,0.856666667,300.8540586,400,3.444444444,-0.01,2016
26,8,8.45,0.873333333,851.3524423,400,4.277777778,-0.01,2016
26,9,9.342925706,0.89,1301.97538,400,5.111111111,-0.01,2016
26,10,10.175,0.856666667,1621.157647,400,5.472222222,-0.01,2016
26,11,10.8895184,0.823333333,1786.541171,400,5.833333333,-0.01,2016
26,12,11.43778764,0.79,1786.541171,400,6.194444444,-0.01,2016
26,13,11.7824441,0.71,1621.157647,400,7.398148148,-0.01,2016
26,14,11.9,0.63,1301.97538,400,8.601851852,-0.01,2016
26,15,11.7824441,0.55,851.3524423,400,9.805555556,-0.01,2016
26,16,11.43778764,0.586666667,300.8540586,400,8.074074074,-0.01,2016
26,17,10.8895184,0.623333333,0,400,6.342592593,-0.01,2016
26,18,10.175,0.66,0,400,4.611111111,-0.01,2016
26,19,9.342925706,0.686666667,0,400,4.444444444,-0.01,2016
26,20,8.45,0.713333333,0,400,4.277777778,-0.01,2016
26,21,7.557074294,0.75,0,400,2.111111111,-0.01,2016
26,22,6.725,0.75,0,400,2.111111111,-0.01,2016
26,23,6.010481605,0.75,0,400,2.111111111,-0.01,2016
27,0,7.408141571,0.79,0,400,3.111111111,-0.01,2016
27,1,7.1783706,0.823333333,0,400,3.277777778,-0.01,2016
27,2,7.1,0.856666667,0,400,3.444444444,-0.01,2016
27,3,7.1783706,0.89,0,400,3.611111111,-0.01,2016
27,4,7.408141571,0.913333333,0,400,3.277777778,-0.01,2016
27,5,7.773654403,0.936666667,0,400,2.944444444,-0.01,2016
27,6,8.25,0.96,0,400,2.611111111,-0.01,2016
27,7,8.804716196,0.933333333,253.7393397,400,2.777777778,-0.01,2016
27,8,9.4,0.906666667,718.2503298,400,2.944444444,-0.01,2016
27,9,9.995283804,0.88,1098.670649,400,3.111111111,-0.01,2016
27,10,10.55,0.826666667,1368.215048,400,3.611111111,-0.01,2016
27,11,11.0263456,0.773333333,1507.905005,400,4.111111111,-0.01,2016
27,12,11.39185843,0.72,1507.905005,400,4.611111111,-0.01,2016
27,13,11.6216294,0.693333333,1368.215048,400,5.305555556,-0.01,2016
27,14,11.7,0.666666667,1098.670649,400,6,-0.01,2016
27,15,11.6216294,0.64,718.2503298,400,6.694444444,-0.01,2016
27,16,11.39185843,0.663333333,253.7393397,400,5.166666667,-0.01,2016
27,17,11.0263456,0.686666667,0,400,3.638888889,-0.01,2016
27,18,10.55,0.71,0,400,2.111111111,-0.01,2016
27,19,9.995283804,0.756666667,0,400,2.277777778,-0.01,2016
27,20,9.4,0.803333333,0,400,2.444444444,-0.01,2016
27,21,8.804716196,0.92,0,400,2.611111111,-0.01,2016
27,22,8.25,0.92,0,400,2.611111111,-0.01,2016
27,23,7.773654403,0.92,0,400,2.611111111,-0.01,2016
28,0,3.689007276,0.89,0,400,2.111111111,-0.01,2016
28,1,3.324370734,0.903333333,0,400,1.907407407,-0.01,2016
28,2,3.2,0.916666667,0,400,1.703703704,-0.01,2016
28,3,3.324370734,0.93,0,400,1.5,-0.01,2016
28,4,3.689007276,0.94,0,400,1.87037037,-0.01,2016
28,5,4.269060249,0.95,0,400,2.240740741,-0.01,2016
28,6,5.025,0.96,0,400,2.611111111,-0.01,2016
28,7,5.905310485,0.943333333,204.3009698,400,1.907407407,-0.01,2016
28,8,6.85,0.926666667,578.4901589,400,1.203703704,-0.01,2016
28,9,7.794689515,0.91,885.09144,400,0.5,-0.01,2016
28,10,8.675,0.846666667,1102.403942,400,0.5,-0.01,2016
28,11,9.430939751,0.783333333,1215.046548,400,0.5,-0.01,2016
28,12,10.01099272,0.72,1215.046548,400,0.5,-0.01,2016
28,13,10.37562927,0.71,1102.403942,400,1.537037037,-0.01,2016
28,14,10.5,0.7,885.09144,400,2.574074074,-0.01,2016
28,15,10.37562927,0.69,578.4901589,400,3.611111111,-0.01,2016
28,16,10.01099272,0.716666667,204.3009698,400,3.444444444,-0.01,2016
28,17,9.430939751,0.743333333,0,400,3.277777778,-0.01,2016
28,18,8.675,0.77,0,400,3.111111111,-0.01,2016
28,19,7.794689515,0.843333333,0,400,2.777777778,-0.01,2016
28,20,6.85,0.916666667,0,400,2.444444444,-0.01,2016
28,21,5.905310485,0.95,0,400,3.111111111,-0.01,2016
28,22,5.025,0.95,0,400,3.111111111,-0.01,2016
28,23,4.269060249,0.95,0,400,3.111111111,-0.01,2016
29,0,6.861250463,0.97,0,400,0.1,-0.01,2016
29,1,6.666444639,0.973333333,0,400,0.1,-0.01,2016
29,2,6.6,0.976666667,0,400,0.1,-0.01,2016
29,3,6.666444639,0.98,0,400,0.1,-0.01,2016
29,4,6.861250463,0.98,0,400,0.87037037,-0.01,2016
29,5,7.171141777,0.98,0,400,1.740740741,-0.01,2016
29,6,7.575,0.98,0,400,2.611111111,-0.01,2016
29,7,8.045302862,0.983333333,155.2575205,400,2.611111111,-0.01,2016
29,8,8.55,0.986666667,439.762983,400,2.611111111,-0.01,2016
29,9,9.054697138,0.99,672.9975031,400,2.611111111,-0.01,2016
29,10,9.525,0.92,838.3651945,400,2.444444444,-0.01,2016
29,11,9.928858223,0.85,924.0992593,400,2.277777778,-0.01,2016
29,12,10.23874954,0.78,924.0992593,400,2.111111111,-0.01,2016
29,13,10.43355536,0.696666667,838.3651945,400,1.907407407,-0.01,2016
29,14,10.5,0.613333333,672.9975031,400,1.703703704,-0.01,2016
29,15,10.43355536,0.53,439.762983,400,1.5,-0.01,2016
29,16,10.23874954,0.596666667,155.2575205,400,1,-0.01,2016
29,17,9.928858223,0.663333333,0,400,0.5,-0.01,2016
29,18,9.525,0.73,0,400,0.1,-0.01,2016
29,19,9.054697138,0.79,0,400,0.1,-0.01,2016
29,20,8.55,0.85,0,400,0.1,-0.01,2016
29,21,8.045302862,0.87,0,400,2.111111111,-0.01,2016
29,22,7.575,0.87,0,400,2.111111111,-0.01,2016
29,23,7.171141777,0.87,0,400,2.111111111,-0.01,2016
30,0,5.895225059,0.95,0,400,1.5,-0.01,2016
30,1,5.600518812,0.94,0,400,2.037037037,-0.01,2016
30,2,5.5,0.93,0,400,2.574074074,-0.01,2016
30,3,5.600518812,0.92,0,400,3.111111111,-0.01,2016
30,4,5.895225059,0.923333333,0,400,3.111111111,-0.01,2016
30,5,6.364034995,0.926666667,0,400,3.111111111,-0.01,2016
30,6,6.975,0.93,0,400,3.111111111,-0.01,2016
30,7,7.686483817,0.893333333,181.2480775,400,3.444444444,-0.01,2016
30,8,8.45,0.856666667,513.5501082,400,3.777777778,-0.01,2016
30,9,9.213516183,0.82,786.1082145,400,4.111111111,-0.01,2016
30,10,9.925,0.766666667,979.4238198,400,3.444444444,-0.01,2016
30,11,10.535965,0.713333333,1079.667289,400,2.777777778,-0.01,2016
30,12,11.00477494,0.66,1079.667289,400,2.111111111,-0.01,2016
30,13,11.29948119,0.626666667,979.4238198,400,2.944444444,-0.01,2016
30,14,11.4,0.593333333,786.1082145,400,3.777777778,-0.01,2016
30,15,11.29948119,0.56,513.5501082,400,4.611111111,-0.01,2016
30,16,11.00477494,0.6,181.2480775,400,3.944444444,-0.01,2016
30,17,10.535965,0.64,0,400,3.277777778,-0.01,2016
