leafDM,internodeDM,woodDM,rootDM,berryDM,leafNSC,intNSC,trunkNSC,fineRootNSC,berrySugar,KM_BERRY,KM_ROOTS,KM_SECONDARY,HYDROLYSIS_RATE,day,hourOfDay,scenario,structuralRootDM,structuralRootNSC,cordonDM,cordonNSC
138004.70542913894,142602.65109737296,129905.82156509759,29163.396047106216,523014.28395523626,29444.30656523839,7051.590687866301,8592.516543793306,2713.2112830896617,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,12,0,275209.6707525966,24537.934856133004,60844.06435657035,3581.4311821628826
138371.78122572057,142709.5368578024,129929.78838422832,29163.25223486995,523389.78131844604,29605.57214133949,7055.296680229694,8594.305471229181,2712.4442216773273,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,13,0,275237.933031803,24531.68991442158,60872.6492118331,3582.69159811181
138648.19276243815,142814.42679167105,129953.44229615683,29163.05465875071,523755.24445305864,29727.006641039145,7059.111250127644,8596.163264321909,2711.6711343844177,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,14,0,275265.11445778626,24525.40642567112,60900.730968579424,3583.992670947732
138803.0572048379,142920.87007226385,129977.09330323427,29162.82964594426,524128.2826308254,29795.04246294227,7062.718641693682,8597.829639839754,2710.870401980424,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,15,0,275292.54114877013,24518.857281879922,60929.1451518368,3585.2024176214354
138868.24722014507,143031.73465322386,130001.10045451164,29162.651483111444,524522.3813424805,29823.682066731068,7065.904419246108,8599.153652119265,2710.047795416856,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,16,0,275321.73782749724,24512.066680626413,60958.59176446144,3586.2370949108617
138849.1759097013,143147.58317525167,130025.5514984736,29162.604065323307,524940.6911923438,29815.303563178488,7068.575155968756,8600.102986621485,2709.2323024590255,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,17,0,275353.61695513903,24505.276115612527,60989.2115597095,3587.067847946705
138623.15229885082,143265.8302875304,130049.9336810631,29162.698557325915,525374.0357019582,29716.00573925304,7070.690919692606,8600.676246928797,2708.445818426156,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,18,0,275387.5284480911,24498.671639399072,61020.32864326223,3587.685178132774
137886.84716917016,143381.3250461639,130073.17853180865,29162.852927373824,525803.8114957116,29392.528484609986,7072.231777506859,8600.861099409685,2707.6895055790187,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,19,0,275421.2559086606,24492.26076550915,61050.58648305325,3588.0816930775063
137194.9749924199,143489.1342573941,130094.5674375043,29163.06212185166,526208.6237387727,29088.571737227114,7073.358829320387,8600.825429129229,2707.0018952955247,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,20,0,275453.32996458566,24486.3992070718,61078.75684047381,3588.3327371683436
136571.68681554872,143587.3824805636,130114.52985450608,29163.531215232797,526571.5169180925,28814.74565592137,7074.5111698480105,8601.039870309458,2706.4999401886703,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,21,0,275485.05547378847,24482.16103191807,61104.535804364496,3588.646634059073
